edges_lower_G,edges_upper_G,edges_lower_UV,edges_upper_UV,edges_lower_GUV,edges_upper_GUV,underexposed_lower_G,underexposed_upper_G,overexposed_lower_G,overexposed_upper_G
17.81005859375,4.620361328125,19.940185546875,7.427978515625,31.5185546875,10.46142578125,18.0,165.0,115.0,242.0
17.498779296875,4.6630859375,19.549560546875,7.5927734375,31.005859375,10.63232421875,18.0,165.0,115.0,242.0
16.40625,4.87060546875,18.902587890625,7.373046875,29.876708984375,10.58349609375,18.0,165.0,115.0,246.0
16.412353515625,4.94384765625,18.231201171875,7.330322265625,28.924560546875,10.46142578125,17.0,162.0,115.0,242.0
16.29638671875,4.6630859375,17.5048828125,7.568359375,28.375244140625,10.498046875,17.0,162.0,115.0,242.0
15.73486328125,4.541015625,16.668701171875,7.4462890625,27.47802734375,10.260009765625,17.0,162.0,115.0,242.0
16.119384765625,4.7607421875,16.56494140625,7.415771484375,27.752685546875,10.26611328125,17.0,159.0,113.0,242.0
15.692138671875,4.39453125,16.12548828125,7.513427734375,27.35595703125,10.345458984375,18.0,159.0,113.0,242.0
15.1123046875,4.669189453125,15.93017578125,7.470703125,26.336669921875,10.186767578125,18.0,156.0,115.0,239.0
14.697265625,4.736328125,14.41650390625,7.379150390625,24.81689453125,10.284423828125,18.0,156.0,115.0,239.0
14.190673828125,5.0048828125,13.96484375,7.4951171875,24.01123046875,10.638427734375,18.0,154.0,115.0,235.0
14.227294921875,4.96826171875,13.7451171875,7.62939453125,23.699951171875,10.748291015625,18.0,151.0,115.0,227.0
14.31884765625,4.99267578125,12.921142578125,7.830810546875,23.138427734375,10.8154296875,18.0,148.0,113.19999999999708,216.0
15.34423828125,4.840087890625,12.481689453125,7.58056640625,23.88916015625,10.675048828125,18.0,146.0,113.0,209.0
16.143798828125,4.583740234375,12.73193359375,7.4951171875,24.591064453125,10.406494140625,18.0,143.0,113.0,202.0
16.009521484375,4.79736328125,14.410400390625,7.574462890625,25.81787109375,10.577392578125,17.0,141.0,113.0,199.0
16.46728515625,4.67529296875,14.178466796875,7.6904296875,26.03759765625,10.711669921875,17.0,141.0,113.0,196.0
16.40625,4.7119140625,14.166259765625,7.794189453125,25.68359375,10.8642578125,17.0,138.0,113.0,192.0
17.37060546875,4.852294921875,14.361572265625,8.02001953125,26.519775390625,11.248779296875,17.0,138.0,113.0,192.0
17.81005859375,4.8583984375,14.312744140625,7.82470703125,27.044677734375,11.016845703125,17.0,138.0,113.0,192.0
17.169189453125,4.742431640625,14.788818359375,7.684326171875,26.66015625,10.687255859375,17.0,138.0,113.0,189.0
17.56591796875,4.925537109375,14.8193359375,7.91015625,26.654052734375,11.07177734375,17.0,136.0,113.0,189.0
17.822265625,4.827880859375,15.0146484375,7.7880859375,27.337646484375,10.650634765625,17.0,136.0,113.0,189.0
17.51708984375,5.023193359375,15.618896484375,7.6171875,27.392578125,10.791015625,17.0,136.0,113.19999999999708,189.0
17.822265625,4.718017578125,14.6240234375,7.501220703125,27.1240234375,10.595703125,17.0,136.0,113.0,186.0
17.48046875,5.01708984375,14.84375,7.9345703125,27.117919921875,11.2548828125,17.0,133.0,113.0,186.0
17.132568359375,4.754638671875,14.849853515625,7.989501953125,26.519775390625,11.065673828125,17.0,133.0,113.0,186.0
16.97998046875,5.11474609375,14.031982421875,7.940673828125,26.312255859375,11.3037109375,17.0,131.0,113.0,183.0
17.718505859375,4.718017578125,14.593505859375,8.16650390625,27.03857421875,11.065673828125,17.0,131.0,113.0,180.0
17.51708984375,4.89501953125,14.056396484375,7.92236328125,26.214599609375,11.029052734375,17.0,129.0,111.0,180.0
17.962646484375,4.69970703125,13.83056640625,7.9833984375,26.629638671875,11.004638671875,17.0,129.0,111.0,180.0
17.584228515625,4.669189453125,14.56298828125,8.258056640625,26.611328125,11.053466796875,17.0,129.0,111.0,180.0
17.462158203125,4.79736328125,13.0615234375,7.91015625,25.96435546875,10.980224609375,17.0,126.0,111.0,177.0
16.56494140625,4.779052734375,11.871337890625,8.154296875,24.285888671875,11.16943359375,17.0,126.0,109.0,177.0
15.753173828125,4.65087890625,11.29150390625,8.160400390625,22.93701171875,11.14501953125,17.0,126.0,109.0,180.0
16.046142578125,5.023193359375,11.3037109375,8.02001953125,23.0712890625,11.42578125,16.0,126.0,107.0,180.0
15.673828125,4.754638671875,10.919189453125,8.392333984375,22.57080078125,11.53564453125,16.0,129.0,105.0,183.0
14.544677734375,4.852294921875,10.223388671875,8.160400390625,21.295166015625,11.36474609375,16.0,129.0,105.0,183.0
14.691162109375,4.852294921875,10.55908203125,8.331298828125,21.44775390625,11.572265625,16.0,129.0,103.0,186.0
14.55078125,5.01708984375,9.4482421875,8.69140625,20.6787109375,12.0849609375,16.0,131.0,101.0,189.0
14.73388671875,5.21240234375,10.51025390625,8.59375,21.630859375,11.993408203125,16.0,131.0,100.0,192.0
13.4521484375,5.0537109375,9.503173828125,8.551025390625,19.525146484375,11.907958984375,16.0,133.0,98.0,192.0
14.532470703125,5.133056640625,9.97314453125,8.65478515625,20.8251953125,12.078857421875,17.0,136.0,98.0,196.0
14.617919921875,5.2490234375,11.981201171875,8.740234375,22.515869140625,12.200927734375,17.0,136.0,94.19999999999708,199.0
13.80615234375,5.255126953125,10.003662109375,8.538818359375,20.52001953125,11.92626953125,17.0,138.0,92.0,199.0
12.7197265625,5.194091796875,8.953857421875,8.740234375,18.658447265625,12.237548828125,17.0,143.0,89.0,199.0
12.945556640625,5.169677734375,9.417724609375,8.489990234375,19.537353515625,11.9873046875,17.0,146.0,87.0,206.0
11.700439453125,5.17578125,8.880615234375,8.60595703125,17.718505859375,12.0849609375,17.0,146.0,86.0,209.0
11.566162109375,5.401611328125,9.68017578125,8.892822265625,18.20068359375,12.65869140625,17.0,148.0,84.0,216.0
12.87841796875,5.474853515625,9.4970703125,8.709716796875,19.482421875,12.1337890625,16.0,151.0,83.0,220.0
13.90380859375,5.57861328125,11.297607421875,8.70361328125,21.661376953125,12.481689453125,16.0,154.0,80.0,223.0
13.543701171875,5.810546875,11.16943359375,8.9111328125,21.484375,12.823486328125,16.0,151.0,77.0,220.0
13.970947265625,5.487060546875,11.798095703125,9.173583984375,22.37548828125,12.908935546875,16.0,148.0,75.0,216.0
14.471435546875,5.560302734375,12.811279296875,9.002685546875,23.3642578125,12.725830078125,16.0,146.0,74.0,216.0
14.27001953125,5.43212890625,12.677001953125,8.7890625,23.05908203125,12.353515625,16.0,143.0,72.0,213.0
14.88037109375,5.621337890625,13.4521484375,8.770751953125,23.931884765625,12.63427734375,16.0,141.0,72.0,209.0
14.453125,5.596923828125,13.65966796875,9.014892578125,23.7060546875,12.762451171875,16.0,141.0,71.0,206.0
15.338134765625,5.401611328125,13.3056640625,8.94775390625,24.54833984375,12.701416015625,16.0,138.0,71.0,206.0
15.91796875,5.401611328125,13.873291015625,8.880615234375,25.006103515625,12.457275390625,16.0,138.0,71.0,206.0
17.254638671875,5.584716796875,14.02587890625,9.112548828125,26.3671875,12.80517578125,16.0,138.0,71.0,202.0
17.340087890625,5.5419921875,14.910888671875,8.758544921875,27.081298828125,12.56103515625,16.0,138.0,70.0,202.0
17.78564453125,5.340576171875,15.484619140625,9.1064453125,27.57568359375,12.79296875,16.0,138.0,70.0,202.0
18.1396484375,5.560302734375,16.265869140625,9.002685546875,28.47900390625,12.750244140625,16.0,138.0,70.0,202.0
18.218994140625,5.46875,15.386962890625,9.375,27.899169921875,12.896728515625,16.0,138.0,70.0,202.0
19.15283203125,5.322265625,16.680908203125,9.307861328125,29.681396484375,12.725830078125,16.0,138.0,70.09999999999854,202.0
19.549560546875,5.316162109375,16.265869140625,9.50927734375,29.498291015625,12.982177734375,16.0,138.0,70.0,202.0
19.232177734375,5.4931640625,16.93115234375,9.53369140625,29.852294921875,13.201904296875,16.0,138.0,71.0,202.0
19.256591796875,5.419921875,16.217041015625,9.393310546875,29.522705078125,12.79296875,17.0,138.0,71.0,202.0
19.610595703125,5.7373046875,16.69921875,9.466552734375,29.852294921875,13.092041015625,17.0,136.0,71.0,199.0
19.15283203125,5.35888671875,16.015625,9.27734375,29.205322265625,12.80517578125,16.0,136.0,70.0,196.0
18.450927734375,5.26123046875,15.240478515625,9.716796875,28.070068359375,13.214111328125,17.0,133.0,71.0,192.0
18.218994140625,5.43212890625,14.862060546875,9.3017578125,27.899169921875,13.037109375,16.0,133.0,70.0,189.0
17.620849609375,5.65185546875,14.14794921875,9.16748046875,26.483154296875,12.860107421875,17.0,129.0,70.0,186.0
16.314697265625,5.413818359375,12.95166015625,9.55810546875,25.030517578125,13.153076171875,17.0,129.0,68.0,183.0
16.741943359375,5.33447265625,12.7685546875,9.48486328125,24.7802734375,13.07373046875,17.0,126.0,68.0,183.0
16.595458984375,5.413818359375,12.60986328125,9.50927734375,24.67041015625,13.262939453125,16.0,124.0,68.0,183.0
16.766357421875,5.487060546875,13.287353515625,9.50927734375,25.37841796875,13.201904296875,16.0,124.0,67.09999999999854,183.0
17.73681640625,5.584716796875,13.714599609375,9.5458984375,26.81884765625,13.189697265625,16.0,124.0,68.0,180.0
18.02978515625,5.731201171875,13.57421875,9.844970703125,26.7333984375,13.543701171875,16.0,122.0,68.0,180.0
17.32177734375,5.6396484375,13.616943359375,9.4482421875,25.885009765625,13.0615234375,17.0,122.0,68.0,180.0
17.022705078125,5.682373046875,12.0849609375,9.197998046875,24.578857421875,12.841796875,17.0,122.0,70.0,180.0
16.656494140625,5.56640625,11.60888671875,9.423828125,23.96240234375,13.031005859375,17.0,122.0,68.0,177.0
16.644287109375,5.55419921875,10.919189453125,9.47265625,23.13232421875,13.153076171875,16.0,120.0,68.0,177.0
16.009521484375,5.560302734375,10.14404296875,9.619140625,22.149658203125,13.34228515625,16.0,120.0,68.0,174.0
16.107177734375,5.3466796875,9.698486328125,9.600830078125,22.22900390625,13.17138671875,16.0,118.0,67.0,171.0
16.2109375,5.419921875,10.198974609375,9.2529296875,22.6806640625,13.00048828125,16.0,115.0,67.0,171.0
16.986083984375,5.450439453125,10.870361328125,9.41162109375,23.6328125,13.128662109375,16.0,113.0,67.0,168.0
16.8701171875,5.548095703125,11.0595703125,9.661865234375,23.486328125,13.385009765625,16.0,111.0,66.09999999999854,168.0
18.511962890625,5.609130859375,12.689208984375,9.28955078125,26.068115234375,13.092041015625,16.0,109.0,66.09999999999854,165.0
18.572998046875,5.511474609375,12.762451171875,9.46044921875,25.74462890625,13.134765625,16.0,109.0,66.0,165.0
19.49462890625,5.82275390625,13.360595703125,8.917236328125,27.154541015625,12.872314453125,16.0,107.0,67.0,165.0
18.426513671875,5.621337890625,12.744140625,9.210205078125,25.323486328125,13.04931640625,17.0,107.0,66.0,162.0
19.091796875,5.743408203125,13.02490234375,9.375,26.4892578125,13.250732421875,17.0,107.0,66.0,165.0
19.0185546875,5.45654296875,13.04931640625,9.66796875,26.18408203125,13.4033203125,16.0,109.0,67.0,165.0
19.83642578125,5.474853515625,13.720703125,9.41162109375,27.5146484375,13.134765625,16.0,111.0,66.0,168.0
19.90966796875,5.52978515625,14.654541015625,9.4482421875,28.143310546875,13.287353515625,16.0,111.0,67.0,168.0
20.1171875,5.615234375,14.398193359375,9.320068359375,28.61328125,13.09814453125,16.0,111.0,66.0,171.0
20.3125,5.389404296875,14.44091796875,9.442138671875,29.034423828125,13.00048828125,17.0,111.0,67.0,171.0
20.465087890625,5.596923828125,14.12353515625,9.5458984375,28.460693359375,13.2568359375,16.0,111.0,66.0,174.0
19.56787109375,5.40771484375,15.00244140625,9.5703125,28.5888671875,13.14697265625,17.0,111.0,67.0,174.0
19.5556640625,5.35888671875,14.044189453125,9.100341796875,27.05078125,12.762451171875,16.0,113.0,66.0,177.0
19.610595703125,5.584716796875,14.727783203125,9.173583984375,28.7841796875,12.908935546875,16.0,113.0,64.0,177.0
19.9462890625,5.572509765625,15.228271484375,9.3017578125,28.643798828125,13.116455078125,17.0,113.0,66.0,177.0
19.7265625,5.560302734375,14.801025390625,9.5458984375,28.271484375,13.177490234375,16.0,115.0,63.0,177.0
20.17822265625,5.914306640625,15.7470703125,9.442138671875,29.339599609375,13.3056640625,16.0,113.0,63.0,177.0
21.124267578125,5.853271484375,17.05322265625,9.820556640625,30.70068359375,13.63525390625,16.0,113.0,63.0,177.0
21.5576171875,5.694580078125,17.559814453125,9.661865234375,31.536865234375,13.4521484375,16.0,113.0,64.0,177.0
21.368408203125,5.645751953125,18.212890625,9.356689453125,31.695556640625,13.330078125,16.0,115.0,64.0,177.0
21.429443359375,5.792236328125,18.76220703125,9.423828125,32.379150390625,13.421630859375,16.0,115.0,64.0,177.0
21.673583984375,5.99365234375,18.2861328125,9.36279296875,32.470703125,13.592529296875,17.0,115.0,67.0,177.0
21.32568359375,5.84716796875,18.76220703125,9.31396484375,32.4951171875,13.41552734375,17.0,115.0,67.0,177.0
21.002197265625,5.780029296875,16.54052734375,9.112548828125,30.975341796875,13.165283203125,17.0,115.0,67.0,177.0
19.915771484375,5.712890625,16.802978515625,8.92333984375,29.925537109375,12.9150390625,17.0,115.0,66.0,177.0
19.622802734375,5.6396484375,14.0380859375,9.002685546875,28.4912109375,12.896728515625,17.0,118.0,66.0,177.0
18.85986328125,5.596923828125,13.568115234375,9.222412109375,27.142333984375,13.177490234375,17.0,118.0,66.0,177.0
18.402099609375,5.279541015625,12.841796875,9.1796875,26.837158203125,12.87841796875,17.0,120.0,63.0,177.0
18.231201171875,5.670166015625,12.762451171875,9.124755859375,26.263427734375,13.140869140625,17.0,122.0,62.0,177.0
18.1640625,5.76171875,13.970947265625,9.55810546875,26.79443359375,13.671875,17.0,122.0,61.0,177.0
17.608642578125,5.70068359375,12.87841796875,9.38720703125,26.13525390625,13.5009765625,17.0,120.0,62.0,177.0
19.036865234375,5.6884765625,14.35546875,9.368896484375,28.03955078125,13.409423828125,17.0,120.0,61.0,177.0
17.626953125,5.718994140625,14.0869140625,9.527587890625,27.117919921875,13.519287109375,17.0,120.0,61.0,180.0
19.488525390625,5.517578125,15.576171875,9.515380859375,29.19921875,13.36669921875,16.0,118.0,61.0,180.0
20.587158203125,5.6640625,17.181396484375,9.423828125,31.561279296875,13.4033203125,16.0,118.0,61.0,180.0
21.08154296875,5.474853515625,18.24951171875,9.6435546875,32.28759765625,13.46435546875,17.0,115.0,62.0,180.0
21.17919921875,5.657958984375,18.85986328125,9.881591796875,33.41064453125,13.83056640625,17.0,115.0,63.0,180.0
21.221923828125,5.77392578125,17.85888671875,9.844970703125,32.84912109375,13.97705078125,17.0,113.0,62.0,183.0
20.819091796875,5.841064453125,17.1630859375,9.747314453125,32.196044921875,13.8427734375,17.0,113.0,63.0,180.0
19.757080078125,5.7861328125,16.375732421875,9.722900390625,30.72509765625,13.885498046875,17.0,111.0,62.0,180.0
19.390869140625,5.79833984375,15.167236328125,9.89990234375,29.852294921875,13.87939453125,17.0,109.0,61.0,180.0
19.51904296875,5.72509765625,14.813232421875,9.5947265625,29.26025390625,13.494873046875,17.0,111.0,61.0,180.0
19.805908203125,5.865478515625,15.52734375,9.47265625,29.65087890625,13.787841796875,17.0,111.0,61.0,180.0
19.44580078125,5.865478515625,15.6982421875,9.63134765625,29.39453125,13.812255859375,17.0,111.0,61.0,180.0
19.71435546875,5.62744140625,16.168212890625,9.5703125,29.79736328125,13.56201171875,17.0,111.0,62.0,180.0
20.123291015625,5.43212890625,16.7724609375,9.490966796875,30.46875,13.201904296875,17.0,111.0,62.0,180.0
19.195556640625,5.38330078125,16.107177734375,9.393310546875,28.662109375,13.18359375,17.0,111.0,62.0,180.0
20.05615234375,5.712890625,14.97802734375,9.5458984375,28.411865234375,13.653564453125,17.0,111.0,62.0,180.0
19.195556640625,5.633544921875,14.78271484375,9.564208984375,27.69775390625,13.57421875,17.0,109.0,61.0,180.0
17.901611328125,5.731201171875,15.17333984375,9.60693359375,26.910400390625,13.76953125,17.0,109.0,62.0,177.0
18.548583984375,5.828857421875,14.8193359375,9.539794921875,27.545166015625,13.75732421875,17.0,107.0,63.0,177.0
17.596435546875,6.048583984375,14.1357421875,9.77783203125,25.677490234375,14.080810546875,17.0,107.0,63.0,177.0
17.7001953125,6.072998046875,14.0380859375,9.722900390625,25.555419921875,14.093017578125,17.0,107.0,63.0,177.0
16.998291015625,5.950927734375,13.2080078125,9.527587890625,24.35302734375,13.83056640625,17.0,107.0,63.0,177.0
16.314697265625,5.96923828125,12.5,9.393310546875,23.08349609375,13.739013671875,17.0,107.0,62.0,177.0
17.181396484375,5.755615234375,12.2314453125,9.53369140625,23.468017578125,13.5498046875,17.0,107.0,62.0,180.0
16.6748046875,5.67626953125,12.79296875,9.515380859375,23.05908203125,13.5498046875,17.0,103.0,62.0,180.0
17.694091796875,5.5908203125,13.75732421875,9.619140625,24.737548828125,13.543701171875,16.0,101.0,62.0,180.0
18.603515625,5.780029296875,15.31982421875,9.3505859375,26.666259765625,13.397216796875,17.0,98.0,63.0,180.0
18.78662109375,5.60302734375,15.185546875,9.375,26.434326171875,13.36669921875,17.0,98.0,64.0,180.0
18.75,5.4443359375,15.240478515625,9.43603515625,27.0751953125,13.323974609375,17.0,96.0,64.0,180.0
18.634033203125,5.352783203125,14.141845703125,9.368896484375,26.123046875,13.140869140625,17.0,96.0,66.0,177.0
18.157958984375,5.413818359375,13.671875,9.600830078125,25.1220703125,13.433837890625,17.0,96.0,66.0,177.0
17.7978515625,5.487060546875,14.0380859375,9.14306640625,25.4150390625,13.006591796875,17.0,96.0,66.0,177.0
17.27294921875,5.548095703125,13.68408203125,9.136962890625,24.163818359375,13.140869140625,17.0,98.0,66.0,177.0
16.644287109375,5.72509765625,12.70751953125,9.21630859375,22.9736328125,13.458251953125,17.0,100.0,64.0,174.0
16.595458984375,5.548095703125,12.41455078125,9.466552734375,23.321533203125,13.446044921875,17.0,101.0,64.0,174.0
16.717529296875,5.450439453125,12.9150390625,9.490966796875,24.188232421875,13.360595703125,17.0,105.0,66.0,174.0
17.00439453125,5.50537109375,11.785888671875,9.228515625,23.089599609375,13.2080078125,17.0,107.0,64.0,180.0
18.2861328125,5.401611328125,13.96484375,9.307861328125,25.762939453125,13.037109375,17.0,109.0,64.0,180.0
19.05517578125,5.523681640625,13.726806640625,9.228515625,26.422119140625,13.140869140625,17.0,113.0,64.0,183.0
19.44580078125,5.33447265625,15.68603515625,9.149169921875,28.40576171875,12.841796875,17.0,118.0,64.0,183.29999999999563
19.854736328125,5.615234375,16.571044921875,9.735107421875,28.973388671875,13.5498046875,17.0,120.0,64.0,186.0
21.56982421875,5.364990234375,17.39501953125,9.3505859375,31.0302734375,13.0859375,17.0,120.0,64.0,186.0
21.8017578125,5.389404296875,17.938232421875,9.53369140625,31.4453125,13.372802734375,17.0,122.0,64.0,189.0
21.88720703125,5.45654296875,18.65234375,9.41162109375,31.8603515625,13.165283203125,17.0,124.0,64.0,189.0
22.088623046875,5.46875,18.78662109375,9.423828125,31.8115234375,13.19580078125,17.0,126.0,64.0,189.0
22.503662109375,5.419921875,19.10400390625,9.222412109375,32.6171875,13.0126953125,17.0,126.0,64.0,189.0
22.308349609375,5.426025390625,18.927001953125,8.92333984375,32.36083984375,12.786865234375,17.0,129.0,66.0,189.0
22.509765625,5.206298828125,18.49365234375,9.259033203125,32.51953125,12.884521484375,17.0,131.0,64.0,189.0
21.881103515625,5.450439453125,17.071533203125,9.130859375,30.853271484375,12.933349609375,17.0,131.0,64.0,192.0
22.59521484375,5.499267578125,17.8955078125,9.09423828125,32.305908203125,12.79296875,17.0,133.0,64.0,196.0
21.844482421875,5.291748046875,18.646240234375,9.051513671875,31.964111328125,12.713623046875,17.0,136.0,66.0,196.0
21.47216796875,5.450439453125,18.42041015625,9.027099609375,31.11572265625,12.762451171875,17.0,136.0,66.0,199.0
20.391845703125,5.682373046875,18.22509765625,9.06982421875,30.596923828125,13.018798828125,17.0,136.0,66.0,199.0
20.751953125,5.5419921875,16.510009765625,9.344482421875,29.45556640625,13.134765625,17.0,133.0,66.0,196.0
19.671630859375,5.5908203125,14.398193359375,8.941650390625,27.227783203125,12.933349609375,17.0,136.0,64.0,199.0
19.342041015625,5.74951171875,15.130615234375,9.326171875,27.490234375,13.372802734375,17.0,138.0,64.0,199.0
20.52001953125,5.792236328125,16.9677734375,9.588623046875,29.803466796875,13.592529296875,17.0,141.0,64.0,202.0
20.623779296875,5.926513671875,17.29736328125,9.423828125,29.937744140625,13.580322265625,17.0,143.0,64.0,202.0
21.697998046875,6.1767578125,18.829345703125,9.344482421875,31.84814453125,13.641357421875,17.0,143.0,64.0,206.0
21.8994140625,5.841064453125,19.952392578125,9.1552734375,32.67822265625,13.214111328125,17.0,143.0,66.0,206.0
22.16796875,5.810546875,19.0673828125,9.454345703125,32.476806640625,13.5009765625,17.0,143.0,67.0,206.0
22.222900390625,5.74951171875,19.146728515625,9.344482421875,32.50732421875,13.238525390625,17.0,143.0,67.0,206.0
21.58203125,5.99365234375,18.621826171875,9.41162109375,31.7626953125,13.604736328125,17.0,143.0,68.0,206.0
21.319580078125,5.810546875,17.413330078125,9.41162109375,30.877685546875,13.6962890625,17.0,146.0,68.0,206.0
21.551513671875,5.780029296875,18.353271484375,9.710693359375,31.536865234375,13.763427734375,17.0,148.0,67.0,209.0
22.113037109375,5.816650390625,20.257568359375,9.68017578125,33.489990234375,13.775634765625,17.0,151.0,68.0,209.0
22.027587890625,5.963134765625,19.952392578125,9.53369140625,33.3740234375,13.720703125,17.0,151.0,68.0,213.0
21.929931640625,5.74951171875,18.81103515625,9.283447265625,32.525634765625,13.323974609375,17.0,154.0,68.0,213.0
22.003173828125,5.645751953125,19.512939453125,9.088134765625,33.001708984375,13.04931640625,17.0,156.0,68.0,213.0
22.0703125,5.8837890625,19.27490234375,9.332275390625,32.87353515625,13.43994140625,17.0,159.0,68.0,213.0
21.563720703125,5.859375,18.695068359375,8.758544921875,31.842041015625,12.969970703125,17.0,159.0,68.0,216.0
21.35009765625,5.6396484375,18.7255859375,9.100341796875,32.000732421875,13.09814453125,17.0,162.0,68.0,216.0
20.697021484375,5.5908203125,18.658447265625,9.27734375,31.15234375,13.153076171875,16.0,162.0,68.0,223.0
21.209716796875,5.7861328125,19.024658203125,9.08203125,32.177734375,13.116455078125,16.0,168.0,70.0,223.0
21.014404296875,6.1279296875,19.830322265625,9.3994140625,32.3974609375,13.65966796875,16.0,165.0,70.0,223.0
21.563720703125,5.87158203125,19.73876953125,9.11865234375,33.038330078125,13.214111328125,16.0,165.0,70.0,220.0
21.954345703125,5.82275390625,20.849609375,9.100341796875,33.99658203125,13.0859375,16.0,165.0,70.0,220.0
20.47119140625,6.04248046875,21.160888671875,9.0576171875,33.16650390625,13.18359375,16.0,165.0,71.0,220.0
21.343994140625,5.706787109375,20.355224609375,8.837890625,32.940673828125,12.762451171875,16.0,162.0,70.0,216.0
21.527099609375,5.914306640625,19.86083984375,8.551025390625,32.470703125,12.786865234375,16.0,162.0,70.0,216.0
20.3125,5.902099609375,18.572998046875,8.905029296875,30.938720703125,13.04931640625,16.0,159.0,70.0,216.0
20.73974609375,5.804443359375,18.402099609375,8.935546875,30.96923828125,13.04931640625,16.0,156.0,71.0,213.0
20.5322265625,6.0791015625,18.109130859375,8.770751953125,30.31005859375,13.067626953125,16.0,151.0,70.0,206.0
21.453857421875,5.780029296875,19.1162109375,8.82568359375,31.842041015625,13.079833984375,16.0,148.0,71.0,206.0
21.478271484375,5.76171875,19.134521484375,8.92333984375,31.99462890625,13.067626953125,16.0,148.0,71.0,206.0
